,like,OK
,dislike,OK
,like,OK
,like,OK
,like,OK
,like,children_playing.wav
,like,OK
,dislike,
,dislike,
,like,OK
,like,OK
,like,OK
,like,OK
children_playing.wav,like,OK
air_conditioner.wav,dislike,
car_horn.wav,dislike,
air_conditioner.wav,dislike,{}
car_horn.wav,dislike,{}
car_horn.wav,dislike,
air_conditioner.wav,dislike,air_conditioner
children_playing.wav,dislike,
dog_bark.wav,like,OK
children_playing.wav,like,OK
metro.wav,like,OK
car_horn.wav,like,OK
car_horn.wav,like,OK
